split,date,feature_set,model,seed,gross_excess_return,net_excess_return,turnover
3,2026-02-03,graph_survivors,tanh_mlp_16_8,2025,-0.024649300302928702,-0.0254493003029287,0.8
3,2026-02-10,graph_survivors,tanh_mlp_16_8,2025,-0.01905091965261308,-0.01975091965261308,0.7
3,2026-02-18,graph_survivors,tanh_mlp_16_8,2025,-0.03651597545742612,-0.037215975457426116,0.7
3,2026-01-27,graph_survivors,tanh_mlp_16_8,9001,-0.03032074245919674,-0.03132074245919674,1.0
3,2026-02-03,graph_survivors,tanh_mlp_16_8,9001,-0.03970443241223802,-0.04070443241223802,1.0
3,2026-02-10,graph_survivors,tanh_mlp_16_8,9001,-0.0019200762253878652,-0.002820076225387865,0.9
3,2026-02-18,graph_survivors,tanh_mlp_16_8,9001,-0.02069633941930229,-0.021396339419302288,0.7
4,2026-02-25,base_only,elastic_logistic_c1_l25,0,0.03248443062599503,0.03148443062599503,1.0
4,2026-03-04,base_only,elastic_logistic_c1_l25,0,0.051902850059157415,0.05100285005915742,0.9
4,2026-03-11,base_only,elastic_logistic_c1_l25,0,0.0030688145466917366,0.0020688145466917366,1.0
4,2026-03-18,base_only,elastic_logistic_c1_l25,0,-0.009305220133862242,-0.010205220133862242,0.9
4,2026-02-25,base_only,ridge_logistic_c01,0,0.03248443062599503,0.03148443062599503,1.0
4,2026-03-04,base_only,ridge_logistic_c01,0,0.051902850059157415,0.05100285005915742,0.9
4,2026-03-11,base_only,ridge_logistic_c01,0,0.0030688145466917366,0.0020688145466917366,1.0
4,2026-03-18,base_only,ridge_logistic_c01,0,-0.009305220133862242,-0.010205220133862242,0.9
4,2026-02-25,base_only,tanh_mlp_16_8,442,0.07998355762956337,0.07898355762956337,1.0
4,2026-03-04,base_only,tanh_mlp_16_8,442,-0.007362312909948411,-0.007862312909948412,0.5
4,2026-03-11,base_only,tanh_mlp_16_8,442,0.012692008033477623,0.011892008033477623,0.8
4,2026-03-18,base_only,tanh_mlp_16_8,442,-0.08224269921388715,-0.08264269921388714,0.4
